video_id;student_id;age;gender;major;education;attitude;exam;focus;curiosity;interest;priors;compliance;smartness;family;;;;;;;
5;1595;أكبر من 39 سنة;أنثى;الهندسة والتكنولوجيا;طالب جامعي;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1596;من 32 إلى 38 سنة;أنثى;الأعمال والاقتصاد;الثانوية العامة;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1597;من 25 إلى 31 سنة;غير ذلك;العلوم الطبيعية;الثانوية العامة;غير متحمس إطلاقا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1598;من 25 إلى 31 سنة;أنثى;علوم الصحة والحياة;الثانوية العامة;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;غير مهتم إطلاقا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1599;من 25 إلى 31 سنة;غير ذلك;علوم الصحة والحياة;ماجستير;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1600;من 18 إلى 24 سنة;ذكر;العلوم الإنسانية والفنون;الثانوية العامة;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;شديد التركيز;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1601;من 25 إلى 31 سنة;غير ذلك;العلوم الاجتماعية;الثانوية العامة;غير متحمس إطلاقا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1602;من 18 إلى 24 سنة;غير ذلك;علوم الصحة والحياة;ماجستير;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1603;من 32 إلى 38 سنة;ذكر;الأعمال والاقتصاد;طالب جامعي;غير متحمس إطلاقا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1604;أكبر من 39 سنة;غير ذلك;العلوم الاجتماعية;دكتوراه;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;شديد التركيز;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1605;من 32 إلى 38 سنة;ذكر;الأعمال والاقتصاد;دكتوراه;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1606;أكبر من 39 سنة;غير ذلك;العلوم الإنسانية والفنون;ماجستير;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;شديد التركيز;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1607;من 25 إلى 31 سنة;أنثى;العلوم الإنسانية والفنون;دكتوراه;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;فضولي لاستكشاف كل ما في المقرر;غير مهتم إطلاقا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1608;أكبر من 39 سنة;أنثى;الأعمال والاقتصاد;دكتوراه;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1609;من 25 إلى 31 سنة;ذكر;العلوم الإنسانية والفنون;ماجستير;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;شديد التركيز;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1610;من 25 إلى 31 سنة;أنثى;الأعمال والاقتصاد;الثانوية العامة;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;قليل الذكاء ويفهم ببطء;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1611;أكبر من 39 سنة;أنثى;علوم الصحة والحياة;ماجستير;غير متحمس إطلاقا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;شديد التركيز;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1612;من 25 إلى 31 سنة;أنثى;علوم الصحة والحياة;ماجستير;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1613;من 32 إلى 38 سنة;ذكر;الهندسة والتكنولوجيا;دكتوراه;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1614;من 25 إلى 31 سنة;أنثى;علوم الصحة والحياة;طالب جامعي;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1615;من 32 إلى 38 سنة;ذكر;العلوم الإنسانية والفنون;ماجستير;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1616;من 32 إلى 38 سنة;غير ذلك;الأعمال والاقتصاد;دكتوراه;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;شديد التركيز;فضولي لاستكشاف كل ما في المقرر;غير مهتم إطلاقا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1617;من 18 إلى 24 سنة;ذكر;علوم الصحة والحياة;الثانوية العامة;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1618;أكبر من 39 سنة;غير ذلك;العلوم الإنسانية والفنون;طالب جامعي;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1619;من 25 إلى 31 سنة;غير ذلك;الهندسة والتكنولوجيا;دكتوراه;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1620;من 25 إلى 31 سنة;ذكر;الأعمال والاقتصاد;دكتوراه;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1621;من 18 إلى 24 سنة;ذكر;العلوم الإنسانية والفنون;طالب جامعي;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1622;من 18 إلى 24 سنة;غير ذلك;الهندسة والتكنولوجيا;الثانوية العامة;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1623;أكبر من 39 سنة;أنثى;العلوم الاجتماعية;دكتوراه;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1624;أكبر من 39 سنة;أنثى;الهندسة والتكنولوجيا;الثانوية العامة;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1625;من 25 إلى 31 سنة;ذكر;علوم الصحة والحياة;طالب جامعي;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1626;من 18 إلى 24 سنة;ذكر;العلوم الطبيعية;طالب جامعي;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;شديد التركيز;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;قليل الذكاء ويفهم ببطء;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1627;من 25 إلى 31 سنة;أنثى;العلوم الاجتماعية;ماجستير;غير متحمس إطلاقا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1628;أكبر من 39 سنة;ذكر;العلوم الاجتماعية;ماجستير;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;قليل الذكاء ويفهم ببطء;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1629;من 32 إلى 38 سنة;ذكر;العلوم الإنسانية والفنون;ماجستير;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;غير مهتم إطلاقا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1630;من 25 إلى 31 سنة;ذكر;العلوم الطبيعية;طالب جامعي;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;شديد التركيز;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;قليل الذكاء ويفهم ببطء;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1631;من 25 إلى 31 سنة;غير ذلك;العلوم الإنسانية والفنون;طالب جامعي;غير متحمس إطلاقا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;قليل الذكاء ويفهم ببطء;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1632;من 32 إلى 38 سنة;غير ذلك;العلوم الطبيعية;دكتوراه;غير متحمس إطلاقا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1633;من 18 إلى 24 سنة;أنثى;الأعمال والاقتصاد;طالب جامعي;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1634;من 32 إلى 38 سنة;غير ذلك;الأعمال والاقتصاد;الثانوية العامة;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1635;أكبر من 39 سنة;غير ذلك;الهندسة والتكنولوجيا;الثانوية العامة;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;شديد التركيز;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1636;من 25 إلى 31 سنة;ذكر;علوم الصحة والحياة;الثانوية العامة;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1637;أكبر من 39 سنة;ذكر;الهندسة والتكنولوجيا;ماجستير;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1638;من 32 إلى 38 سنة;غير ذلك;الأعمال والاقتصاد;دكتوراه;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;فضولي لاستكشاف كل ما في المقرر;غير مهتم إطلاقا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1639;أكبر من 39 سنة;أنثى;علوم الصحة والحياة;طالب جامعي;غير متحمس إطلاقا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1640;من 18 إلى 24 سنة;أنثى;الأعمال والاقتصاد;الثانوية العامة;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1641;من 32 إلى 38 سنة;أنثى;العلوم الاجتماعية;الثانوية العامة;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;شديد التركيز;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1642;من 25 إلى 31 سنة;غير ذلك;العلوم الاجتماعية;الثانوية العامة;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1643;من 32 إلى 38 سنة;أنثى;الهندسة والتكنولوجيا;الثانوية العامة;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1644;أكبر من 39 سنة;غير ذلك;العلوم الاجتماعية;ماجستير;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1645;من 32 إلى 38 سنة;ذكر;العلوم الإنسانية والفنون;دكتوراه;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1646;من 18 إلى 24 سنة;أنثى;العلوم الطبيعية;دكتوراه;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
5;1647;أكبر من 39 سنة;أنثى;الهندسة والتكنولوجيا;ماجستير;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;فضولي لاستكشاف كل ما في المقرر;غير مهتم إطلاقا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1648;من 25 إلى 31 سنة;غير ذلك;العلوم الطبيعية;ماجستير;غير متحمس إطلاقا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;شديد التركيز;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;قليل الذكاء ويفهم ببطء;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
5;1649;من 25 إلى 31 سنة;ذكر;الأعمال والاقتصاد;الثانوية العامة;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;غير مهتم إطلاقا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
